Sensor,Speed,SE,Phi,Mean,Peak,RMS,SD,Skewness,Kurtosis,Crest,Damage Level
E151,20,0.07845904,0.544465819,7.59213482,0.069636816,0.01052611,0.010015212,0.015891875,0.032910028,0.059116929,HR&0.75?D
E166,20,0.112586709,0.43546096,1.805493901,0.047650075,0.019958028,0.03524203,0.041050424,0.03062255,0.027697575,HR&0.75?D
E181,20,0.133895732,0.03563537,46.16478374,0.061998312,0.029227218,0.025691362,0.411086156,0.019066914,0.032780675,HR&0.75?D
E196,20,0.121984845,0.032708335,11.97742439,0.073135591,0.033816331,0.036328231,0.461575878,0.013299135,0.03933256,HR&0.75?D
N40,20,0.045014503,0.344678607,8.614227233,0.001100903,0.026227236,0.02445105,0.159777121,0.031847583,0.025119745,HR&0.75?D
N41,20,0.1485468,0.435797505,6.020726688,0.019587927,0.020269042,0.031984051,0.036101304,0.036962555,0.000680978,HR&0.75?D
W110,20,0.007508388,0.058805755,0.910992026,0.066819307,0.018009918,0.006982455,0.095937916,0.007759274,0.084844506,HR&0.75?D
W155,20,0.080118558,16.89413211,11.22544318,0.031045635,0.012964529,0.011732365,0.294212242,0.019517875,0.01808345,HR&0.75?D
W170,20,0.142330767,0.178990428,19.48552805,0.059160297,0.029108036,0.023775579,0.327211501,0.02388686,0.03006101,HR&0.75?D
W185,20,0.160291939,0.178194819,15.85506194,0.058005176,0.028960358,0.047016795,0.235808857,0.01174393,0.029053232,HR&0.75?D
W200,20,0.155488082,0.081069886,24.07757381,0.019165587,0.036909838,0.03984402,0.142556235,0.005979999,0.05609613,HR&0.75?D
E114,20,0.874890639,3.086312187,5.511434748,0.450045005,0.27027027,0.270148582,4.525175271,0.457417582,0.718373724,HR&0.01?D
E151,20,0.03872059,0.893501508,0.039795715,0.103573278,0.024485798,0.024479804,1.148897059,0.151080224,0.079068119,HR&0.01?D
E166,20,0.500894454,1.200684174,10.85341343,0.362027353,0.080580177,0.080547725,1.561686622,0.167237149,0.281674149,HR&0.01?D
E181,20,0.693755175,0.089188753,18.33375538,0.238663484,0.17167382,0.171636988,4.307432432,0.157984394,0.067104866,HR&0.01?D
E196,20,0.926567489,1.643839251,7.373299809,0.30565461,0.192572215,0.192519252,3.418124006,0.148875986,0.113300581,HR&0.01?D
N40,20,0.994475138,0.670025718,13.58024691,0.284090909,0.151400454,0.15128593,2.1875,0.206295844,0.132891653,HR&0.01?D
N41,20,0.626304802,11.45383104,9.113311733,0.165016502,0,0.077220077,0.984875132,0.332686836,0.165016502,HR&0.01?D
W110,20,0.80813028,3.668692812,17.60123448,0.920502092,0.232883093,0.232883093,1.589544331,0.21679372,0.686021372,HR&0.01?D
W155,20,0.001968465,0.440437674,57.66045549,0.246305419,0.047528517,0.047517225,5.6,0.253248917,0.293694347,HR&0.01?D
W170,20,0.330791027,0.249265183,9.111299995,0.298111958,0.039323634,0.019657952,3.273809524,0.330231162,0.258890129,HR&0.01?D
W185,20,0.781412253,1.544991382,22.34413818,0.351014041,0.107665805,0.129143349,0.321543408,0.213692776,0.24361052,HR&0.01?D
W200,20,0.733920666,10.43479266,35.33556414,0.097276265,0.139664804,0.167550963,1.032448378,0.116176967,0.237272455,HR&0.01?D
E114,25,0,0,0,0,0,0,0,0,0,HRHB
E151,25,0,0,0,0,0,0,0,0,0,HRHB
E166,25,0,0,0,0,0,0,0,0,0,HRHB
E181,25,0,0,0,0,0,0,0,0,0,HRHB
E196,25,0,0,0,0,0,0,0,0,0,HRHB
N40,25,0,0,0,0,0,0,0,0,0,HRHB
N41,25,0,0,0,0,0,0,0,0,0,HRHB
W110,25,0,0,0,0,0,0,0,0,0,HRHB
W155,25,0,0,0,0,0,0,0,0,0,HRHB
W170,25,0,0,0,0,0,0,0,0,0,HRHB
W185,25,0,0,0,0,0,0,0,0,0,HRHB
W200,25,0,0,0,0,0,0,0,0,0,HRHB
E114,25,0.040647384,13.15996459,64.90986584,0.055308485,0.001827431,0.023168988,0.249628938,0.014465524,0.057136961,HR&0.75?D
E151,25,0.105064959,0.623359987,32.96289921,0.011937004,0.004804531,0.001030188,0.092161189,0.000109623,0.016742339,HR&0.75?D
E166,25,0.117585529,14.56768432,144.5571905,0.028194023,0.016247168,0.007340688,0.027227333,0.004476796,0.044448412,HR&0.75?D
E181,25,0.108897199,0.335010399,130.0772449,0.059939332,0.035559519,0.032821071,0.558348045,0.010573489,0.024388485,HR&0.75?D
E196,25,0.099636509,0.369996725,3591.621308,0.069752142,0.025696238,0.029228117,0.320116998,0.00152656,0.044067227,HR&0.75?D
N40,25,0.122701376,12.51939795,11.23141513,0.006624683,0.006969889,0.036829271,0.385282825,0.004134695,0.000345182,HR&0.75?D
N41,25,0.109223675,0.541126156,216.6164727,0.00610835,0.016476465,0.008516292,0.023099278,0.025254469,0.022588536,HR&0.75?D
W110,25,0.136330348,0.259278986,35.37408002,0.055907733,0.01331395,0.010060273,0.072745957,0.026835944,0.069212469,HR&0.75?D
W155,25,0.001047181,0.129291934,1167.073333,0.040593336,0.006567472,0.000440079,0.063254059,0.008011766,0.034028099,HR&0.75?D
W170,25,0.132494153,0.643368357,400.1701426,0.025824045,0.020064107,0.01090082,0.172245578,0.015500249,0.005761095,HR&0.75?D
W185,25,0.137996088,0.1958006,3838.570737,0.047832717,0.023646825,0.021306222,0.453967604,0.028461184,0.024191612,HR&0.75?D
W200,25,0.122220421,0.103946081,128.538803,0.044156226,0.040319087,0.015332289,0.198032581,0.022512835,0.003838687,HR&0.75?D
E114,25,1.623578077,15.09453824,2.250287971,0.878734622,0.459770115,0.459770115,5.249144161,0.144951318,0.41704705,HR&0.01?D
E151,25,0.238117255,25.08398097,197.0063526,0.19379845,0.114964553,0.114942529,0.245098039,0.080066838,0.07874337,HR&0.01?D
E166,25,0.564941107,11.2406453,4.690765321,0.176470588,0.048262548,0.048254785,0,0.003372226,0.128146193,HR&0.01?D
E181,25,0.307560184,17.69942236,147.0449637,0.040783034,0.066770532,0.066755674,6.745670009,0.075248319,0.026004861,HR&0.01?D
E196,25,0.708331534,1.639186719,3848.919362,0.367454068,0.114122682,0.142612664,4.540358744,0.073959781,0.253620825,HR&0.01?D
N40,25,1.388888889,1.336899825,99.5620331,0.383631714,0.206469374,0.275103164,0.473933649,0.115588789,0.177528883,HR&0.01?D
N41,25,0.716612378,0.108143519,113.5675401,0.507614213,0,0,0.943396226,0.568349374,0.507614213,HR&0.01?D
W110,25,0.945664369,1.776882998,377.9259897,0.86281277,0.145137881,0.096711799,5.90974212,0.046518607,1.006489853,HR&0.01?D
W155,25,0.581070831,1.297806115,1760.022565,0.621359223,0.037735849,0.018864365,15.68627451,0.026134145,0.583843693,HR&0.01?D
W170,25,1.383859179,16.19996791,163.0255589,0.503852993,0.094981795,0.079138968,0.315457413,0.220566319,0.409259921,HR&0.01?D
W185,25,0.971039182,1.897085724,18877.37035,0.317460317,0.249207068,0.226500566,1.773049645,0.009570556,0.068423766,HR&0.01?D
W200,25,1.030042918,2.065054146,97.78422953,0.303643725,0.322108346,0.292825769,0.252270434,0.070175439,0.018524289,HR&0.01?D
E114,30,0,0,0,0,0,0,0,0,0,HRHB
E151,30,0,0,0,0,0,0,0,0,0,HRHB
E166,30,0,0,0,0,0,0,0,0,0,HRHB
E181,30,0,0,0,0,0,0,0,0,0,HRHB
E196,30,0,0,0,0,0,0,0,0,0,HRHB
N40,30,0,0,0,0,0,0,0,0,0,HRHB
N41,30,0,0,0,0,0,0,0,0,0,HRHB
W110,30,0,0,0,0,0,0,0,0,0,HRHB
W155,30,0,0,0,0,0,0,0,0,0,HRHB
W170,30,0,0,0,0,0,0,0,0,0,HRHB
W185,30,0,0,0,0,0,0,0,0,0,HRHB
W200,30,0,0,0,0,0,0,0,0,0,HRHB
E114,30,0.141173592,0.03166231,10.13040791,0.068213098,0.042216445,0.017230122,0.363603966,0.007613373,0.026007633,HR&0.75?D
E151,30,0.037052633,27.6922274,137.6226072,0.007631642,0.018055868,0.009784277,2.67334918,0.011306302,0.010426108,HR&0.75?D
E166,30,0.097142808,0.439441695,22.90134899,0.020190694,0.012256992,0.015423883,1.119139456,0.012722112,0.007934675,HR&0.75?D
E181,30,0.220815197,0.728762278,33.31378404,0.057315044,0.043198318,0.042385787,0.032660342,0.019780602,0.014122827,HR&0.75?D
E196,30,0.510267865,0.389890065,766.4553604,0.056138594,0.047354308,0.053651381,0.083096864,0.006602741,0.008788447,HR&0.75?D
N40,30,0.049939256,0.129280684,78.55688699,0.058092085,0.00676149,0.018233696,0.056131802,0.002294977,0.051334066,HR&0.75?D
N41,30,0.010090993,8.83652E-05,83.51890163,0.086681623,0.009591576,0.034590849,0.334486882,0.003325295,0.096263966,HR&0.75?D
W110,30,0.228924476,0.502527228,21.86599741,0.034159119,0.071995962,0.047017083,11.18159611,0.018430319,0.037864103,HR&0.75?D
W155,30,0.118025462,0.229387964,14.22280582,0.047136345,0.026142266,0.016984549,0.458758651,0.000431757,0.020999568,HR&0.75?D
W170,30,0.143754251,0.048417604,10.83639918,0.048874516,0.023728361,0.025029322,0.616802046,0.003907309,0.025152124,HR&0.75?D
W185,30,0.275719333,11.60078696,38.23198783,0.053225622,0.066055578,0.061305719,0.108339072,0.00454411,0.012838437,HR&0.75?D
W200,30,0.300047294,0.290130259,43.9064843,0.073995907,0.071291431,0.072902875,0.13004866,0.009910796,0.002706406,HR&0.75?D
E114,30,0.419329073,0.396069787,65.0865371,1.87007874,0.261369577,0.261369577,0.757575758,0.106511397,1.612924858,HR&0.01?D
E151,30,0.700932701,29.99909489,127.8676881,0.10940919,0.066889632,0.050158836,25.75757576,0.233983287,0.042548018,HR&0.01?D
E166,30,0.939269804,19.82005005,83.10469644,0.147797813,0.070412618,0.070392792,13.13868613,0.188311997,0.077439722,HR&0.01?D
E181,30,1.131103361,2.108075802,285.8014464,0.332225914,0.241837969,0.241779497,0.238826339,0.259644406,0.090607067,HR&0.01?D
E196,30,0.86321088,10.24585252,471.8674888,0.371287129,0.281690141,0.281602003,0.778307808,0.159570224,0.089850087,HR&0.01?D
N40,30,0.512295082,0.131680904,0.57967654,0.151745068,0.155520995,0.155520995,1.898734177,0.276989504,0.307744671,HR&0.01?D
N41,30,0,11.08570364,99.52807928,0.526315789,0.152905199,0.152905199,3.195266272,0.100633994,0.67818401,HR&0.01?D
W110,30,1.927381248,3.229331395,124.4438054,0.917431193,0.711237553,0.711237553,191.6666667,0.313303145,1.640335428,HR&0.01?D
W155,30,1.525648842,1.342036869,29.86822043,1.015228426,0.237529691,0.221659278,31.34328358,0.037224412,0.779550399,HR&0.01?D
W170,30,0.791791835,13.74128811,23.90438247,0.845155448,0.223537147,0.223478375,14.91935484,0.013993598,0.623010963,HR&0.01?D
W185,30,2.051902715,0.769667391,104.2004139,0.816181689,0.48582996,0.465492815,3.533568905,0.13379405,0.331964513,HR&0.01?D
W200,30,1.819626872,1.238566585,49.53550417,0.193236715,0.399148483,0.399042298,1.972448341,0.141820503,0.206736956,HR&0.01?D
E114,35,0,0,0,0,0,0,0,0,0,HRHB
E151,35,0,0,0,0,0,0,0,0,0,HRHB
E166,35,0,0,0,0,0,0,0,0,0,HRHB
E181,35,0,0,0,0,0,0,0,0,0,HRHB
E196,35,0,0,0,0,0,0,0,0,0,HRHB
N40,35,0,0,0,0,0,0,0,0,0,HRHB
N41,35,0,0,0,0,0,0,0,0,0,HRHB
W110,35,0,0,0,0,0,0,0,0,0,HRHB
W155,35,0,0,0,0,0,0,0,0,0,HRHB
W170,35,0,0,0,0,0,0,0,0,0,HRHB
W185,35,0,0,0,0,0,0,0,0,0,HRHB
W200,35,0,0,0,0,0,0,0,0,0,HRHB
E114,35,0.080587457,0.364192456,595.595372,0.071735037,0.007554139,0.017440849,0.058482357,0.073175602,0.079295166,HR&0.75?D
E151,35,0.014413518,11.5156986,22.94213166,0.020507501,0.006494751,0.000135415,0.239771698,0.003709535,0.014011841,HR&0.75?D
E166,35,0.020325682,0.279034273,0.308919065,0.020773958,0.002933306,0.00169408,0.165859303,0.009449606,0.017840129,HR&0.75?D
E181,35,0.007552166,0.054719313,101.6812314,0.040455344,0.007833283,0.008210552,0.132909562,0.051706683,0.04829241,HR&0.75?D
E196,35,0.022898776,0.574811009,11.15656344,0.007301889,0.005310475,0.012831079,0.192162343,0.062618676,0.012613034,HR&0.75?D
N40,35,0.081604452,0.659711476,116.6274755,0.077594441,0.029369169,0.02057371,0.078652228,0.023550399,0.106932205,HR&0.75?D
N41,35,0.115783241,1.899204334,49.35413312,0.020013556,0.011803768,0.013190157,0.526688844,0.004686424,0.03182108,HR&0.75?D
W110,35,0.027711954,0.302599322,1368.005363,0.106163112,0.001980736,0.025072344,0.159970552,0.006179405,0.104184439,HR&0.75?D
W155,35,0.007867189,0.050500573,0.739867744,0.007458834,0.000653103,0.007076005,3.486044004,0.007658939,0.008111989,HR&0.75?D
W170,35,0.030423021,1.771302307,3.929245782,0.010985879,0.006700768,0.007929556,0.407104853,0.010883887,0.004285398,HR&0.75?D
W185,35,0.074700622,10.58681541,15.67574171,0.058891252,0.031395989,0.031747457,0.354926365,0.005813078,0.027503898,HR&0.75?D
W200,35,0.072167129,1.82477901,418.125223,0.012983619,0.024876118,0.032780235,0.119087537,0.019004376,0.011895457,HR&0.75?D
E114,35,0.047547349,1.782665285,1080.026686,2.102312544,0.325884544,0.279329609,3.361807661,1.482075089,2.436136079,HR&0.01?D
E151,35,2.898085821,3.336225254,23.2814455,0.182759671,0.109752273,0.12539185,3.61952862,0.726878858,0.292833336,HR&0.01?D
E166,35,0.140710004,18.65497295,12.25677396,0.180319423,0.07870917,0.078688525,3.752759382,0.734843846,0.259232632,HR&0.01?D
E181,35,0.130695357,0.462279411,72.92669534,0.57660626,0.050748541,0.050735667,4.634056638,0.063230504,0.52612472,HR&0.01?D
E196,35,0.536870362,9.287220295,161.1557369,0.317292438,0.097560976,0.065019506,3.023952096,0.012613522,0.219517299,HR&0.01?D
N40,35,1.685772084,9.558441688,24.26488053,0,0.674662669,0.599250936,4.568965517,0.45423847,0.670141474,HR&0.01?D
N41,35,2.345058626,1.270951438,59.76064294,0.117096019,0.510576222,0.510576222,5.140186916,0.157731686,0.39549953,HR&0.01?D
W110,35,1.221136767,12.12471583,347.1206564,1.821668265,0.384800385,0.336538462,4.327008335,0.878028625,2.198010696,HR&0.01?D
W155,35,0.323253727,0.815068165,12.65196879,0.502344273,0.031421838,0.031411968,0,0.049448791,0.533598445,HR&0.01?D
W170,35,0.002361859,5.86130734,4.559105039,0.62965083,0.013113034,0.013109596,41.17647059,0.001550604,0.616618653,HR&0.01?D
W185,35,0.819238274,12.55319366,18.92339067,0.405222873,0.228136882,0.228079067,3.771361226,0.154356796,0.177490913,HR&0.01?D
W200,35,0.835278502,14.66001279,134.2855167,0.306936771,0.296150049,0.328947368,1.55159038,0.186169663,0.010818761,HR&0.01?D
E114,40,0,0,0,0,0,0,0,0,0,HRHB
E151,40,0,0,0,0,0,0,0,0,0,HRHB
E166,40,0,0,0,0,0,0,0,0,0,HRHB
E181,40,0,0,0,0,0,0,0,0,0,HRHB
E196,40,0,0,0,0,0,0,0,0,0,HRHB
N40,40,0,0,0,0,0,0,0,0,0,HRHB
N41,40,0,0,0,0,0,0,0,0,0,HRHB
W110,40,0,0,0,0,0,0,0,0,0,HRHB
W155,40,0,0,0,0,0,0,0,0,0,HRHB
W170,40,0,0,0,0,0,0,0,0,0,HRHB
W185,40,0,0,0,0,0,0,0,0,0,HRHB
W200,40,0,0,0,0,0,0,0,0,0,HRHB
E114,40,2.384077693,3.033686597,566.7480324,0.067392609,0.018517028,0.006475219,0.313716921,0.018670152,0.048884634,HR&0.75?D
E151,40,0.120204475,0.44607109,106.5673779,0.056651555,0.013310418,0.027521763,0.02324506,0.038748321,0.043346906,HR&0.75?D
E166,40,0.141499462,27.22188376,61.48441425,0.066827426,0.034518596,0.02597615,0.012933984,0.025502711,0.032319985,HR&0.75?D
E181,40,0.193914021,12.15116011,56.80618051,0.04978074,0.048639631,0.042436869,0.202852978,0.00174423,0.001141664,HR&0.75?D
E196,40,0.191623833,1.653617135,5.733171795,0.088919097,0.031346557,0.030841758,0.0692126,0.006195272,0.057590593,HR&0.75?D
N40,40,0.093322783,0.003931236,63.87865849,0.036601046,0.027459511,0.014149575,0.59562764,0.024078243,0.06404297,HR&0.75?D
N41,40,0.103363082,13.26424865,12.37959452,0.026408923,0.003448247,0.028445985,0.18184678,0.020260785,0.02985614,HR&0.75?D
W110,40,0.047901836,12.57772415,535.297876,0.037415844,0.003713701,0.017455663,0.353672216,0.000619665,0.033703395,HR&0.75?D
W155,40,0.136555233,0.805598014,14.92942177,0.009965011,0.021067027,0.014431498,0.408708557,0.004306262,0.011104356,HR&0.75?D
W170,40,0.034105618,0.204183802,26.80760165,0.007873934,0.036188043,0.02659969,0.335603953,0.007044984,0.028324359,HR&0.75?D
W185,40,0.204408845,0.698769235,1672.412795,0.022666368,0.039690402,0.051041916,1.197879907,0.01299549,0.017030794,HR&0.75?D
W200,40,0.209341422,0.421707738,143.7466124,0.055813218,0.037832643,0.03660643,0.205155043,0.009027952,0.017987381,HR&0.75?D
E114,40,4.05237553,2.824573174,1040.791309,2.16362407,0.361300682,0.361300682,7.20047804,1.271249076,1.808858807,HR&0.01?D
E151,40,1.284919739,0.452802089,102.7383509,0.718439959,0.156862745,0.176401411,8.326429163,0.771367165,0.562459503,HR&0.01?D
E166,40,1.194042791,13.15194507,113.7181957,0.30420354,0.197400888,0.197368421,6.46884273,0.337766111,0.107013898,HR&0.01?D
E181,40,0.606562543,4.25749485,46.60637223,0.423216445,0.300638858,0.28179598,10.9688196,0.016435284,0.122947215,HR&0.01?D
E196,40,1.335893585,12.7648609,6.798228576,0.535640709,0.269409748,0.269343781,0.253865682,0.128643686,0.266950151,HR&0.01?D
N40,40,1.218274112,28.99416008,18.01043725,0.733752621,0.066622252,0.066577896,12.5,0.494244722,0.800908456,HR&0.01?D
N41,40,1.02948058,13.52350167,1.668300654,0.220022002,0.064766839,0.064766839,0.870376127,0.048218976,0.155355782,HR&0.01?D
W110,40,0.270771699,3.222098942,648.8770354,0.058275058,0.15497869,0.116189001,8.249672632,0.061368219,0.212923762,HR&0.01?D
W155,40,0.160753775,17.03435711,19.6702885,0.880626223,0.01835873,0.01835536,8.423586041,0.260920374,0.862109221,HR&0.01?D
W170,40,0.618368631,10.78047903,66.05611847,0.509383378,0.077017868,0.061604805,8.155844156,0.049278423,0.586853228,HR&0.01?D
W185,40,0.974334416,0.819858679,1757.007846,0.231941683,0.18178513,0.199890969,45.98930481,0.055420515,0.414480277,HR&0.01?D
W200,40,1.341063895,24.26549532,548.2271754,0.405350628,0.237699073,0.237642586,0.445682451,0.257203133,0.168051011,HR&0.01?D
E114,45,0,0,0,0,0,0,0,0,0,HRHB
E151,45,0,0,0,0,0,0,0,0,0,HRHB
E166,45,0,0,0,0,0,0,0,0,0,HRHB
E181,45,0,0,0,0,0,0,0,0,0,HRHB
E196,45,0,0,0,0,0,0,0,0,0,HRHB
N40,45,0,0,0,0,0,0,0,0,0,HRHB
N41,45,0,0,0,0,0,0,0,0,0,HRHB
W110,45,0,0,0,0,0,0,0,0,0,HRHB
W155,45,0,0,0,0,0,0,0,0,0,HRHB
W170,45,0,0,0,0,0,0,0,0,0,HRHB
W185,45,0,0,0,0,0,0,0,0,0,HRHB
W200,45,0,0,0,0,0,0,0,0,0,HRHB
E114,45,0.453532419,13.66553927,137.9616658,0.077362909,0.000859021,0.02413764,0.298549627,0.014887582,0.076504546,HR&0.75?D
E151,45,0.023492807,0.889648859,53.32640628,0.014722059,0.002894875,0.006393007,0.118641994,0.033631771,0.017616424,HR&0.75?D
E166,45,0.052724719,0.557147194,20.53174211,0.018237999,0.005388116,0.009291636,0.122920527,0.037471031,0.012850575,HR&0.75?D
E181,45,0.085058652,11.40027892,121.2945867,0.078966947,0.020285737,0.014074158,0.241567123,0.021782402,0.058693117,HR&0.75?D
E196,45,0.075583757,14.01276935,79.13702196,0.027891126,0.029836704,0.029218515,0.207872585,0.004345418,0.001946158,HR&0.75?D
N40,45,0.059661149,0.003477148,186.0963468,0.014150319,0.015806001,0.009186923,0.112755906,0.020321426,0.029961056,HR&0.75?D
N41,45,0.039369617,0.090127119,49.46431738,0.018215666,0.000349605,0.025346568,0.971738973,0.034211816,0.018565205,HR&0.75?D
W110,45,0.352944158,4.891256093,115.7290709,0.051955431,0.016382229,0.030348782,1.662893724,0.010212788,0.035579031,HR&0.75?D
W155,45,0.12888237,0.057305948,304.5768222,0.057876042,0.014050495,0.023086034,0.076608626,0.000165436,0.043831705,HR&0.75?D
W170,45,0.16190303,12.93513297,63.40863894,0.042306805,0.032952829,0.022254892,0.036337315,0.004740941,0.009357059,HR&0.75?D
W185,45,0.230767317,13.70268204,79.66026562,0.056275366,0.04665219,0.05865489,0.06059981,0.015088838,0.009627668,HR&0.75?D
W200,45,0.246015799,0.304786366,75.46566965,0.058678335,0.05885369,0.058017934,0.064755603,0.002652565,0.000175458,HR&0.75?D
E114,45,1.36271383,4.39023635,140.9823253,0.344827586,0.393545848,0.432900433,2.479732952,0.108631435,0.735478987,HR&0.01?D
E151,45,1.271770941,12.59876244,75.27715314,0.179856115,0.274301389,0.257069409,4.598779916,0.919105604,0.452915151,HR&0.01?D
E166,45,0.427942587,11.12583236,150.5894106,0.175482577,0.202312139,0.187806992,4.624027658,0.916004795,0.377031934,HR&0.01?D
E181,45,0.758868125,0.783702367,33.14040688,0.059101655,0.1878287,0.20657277,5.332868595,0.090416699,0.128485712,HR&0.01?D
E196,45,0.808833311,1.060825505,128.0725994,0.873196659,0.12189176,0.121862052,1.703406814,0.203223173,0.750390235,HR&0.01?D
N40,45,0.674846626,10.84437972,44.32527613,0,0,0.073855244,24.68619247,0.311717861,0,HR&0.01?D
N41,45,1.126126126,3.115270206,99.11048185,0.71942446,0.141342756,0.141342756,10.92530658,0.053632334,0.859552302,HR&0.01?D
W110,45,1.611301679,4.635353407,65.14915998,2.112251056,0.428682775,0.428515777,44.09448819,0.51338854,1.690816521,HR&0.01?D
W155,45,2.211214218,2.356376819,118.3602771,0.531286895,0.272294078,0.272201429,11.10176619,0.062135922,0.259699965,HR&0.01?D
W170,45,2.75952827,13.26778871,16.1444917,0.543075784,0.343053173,0.328712305,6.730769231,0.030627511,0.200711157,HR&0.01?D
W185,45,2.406962401,0.775863302,331.3876476,1.083684527,0.518134715,0.536440991,7.145773785,0.115643892,0.568495384,HR&0.01?D
W200,45,1.906848023,11.72535778,66.49614961,0.49200492,0.410727229,0.410628019,1.398601399,0.151302679,0.081612898,HR&0.01?D
E114,50,0,0,0,0,0,0,0,0,0,HRHB
E151,50,0,0,0,0,0,0,0,0,0,HRHB
E166,50,0,0,0,0,0,0,0,0,0,HRHB
E181,50,0,0,0,0,0,0,0,0,0,HRHB
E196,50,0,0,0,0,0,0,0,0,0,HRHB
